VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2724,2648,Vinod Bhat,16,1,0
2725,2649,Arjun Kumar,63,1,0
2726,2650,Manjunath,52,1,0
2727,2651,Meena Setty,45,2,0
2728,2652,Meena Patil,63,2,0
2729,2653,Deepa Nayak,62,2,0
2730,2655,Prakash,63,1,0
2731,2657,Vinod,21,1,0
2732,2658,Kamala,48,2,0
2733,2659,Suresh,23,1,0
2734,2660,Priya,67,2,0
2735,2661,Shanthi,69,2,0
2736,2661,Srinivas Naik,36,1,0
2737,2663,Deepak Urs,44,1,0
2738,2663,Nagaraj,65,1,0
2739,2664,Thomas,28,1,0
2740,2665,Vani Hegde,47,2,0
2741,2666,Prakash,29,1,0
2742,2667,Raju Achar,46,1,0
2743,2668,Anand Hegde,28,1,0
2744,2669,Pallavi Kulkarni,23,2,0
2745,2670,Yogesh Reddy,38,1,0
2746,2670,Lakshmi,70,2,0
2747,2671,Selvam Nayak,67,1,0
2748,2672,Muthu Iyer,22,1,0
2749,2673,Sheela Urs,46,2,0
2750,2674,Selvam Prasad,48,1,0
2751,2674,Kiran Desai,25,1,0
2752,2674,Muthu Kumar,44,1,0
2753,2674,Sunil,45,1,0
2754,2675,Manjunath Nayak,66,1,0
2755,2676,Imran Kumar,67,1,0
2756,2677,Mahesh Achar,12,1,0
2757,2678,Chandru Hegde,45,1,0
2758,2678,Pallavi,45,2,0
2759,2678,Rohit,49,1,0
2760,2678,Joseph,33,1,0
2761,2681,Prakash Bhat,44,1,0
2762,2682,Shankar,4,1,0
2763,2683,Sudha Poojari,67,2,0
2764,2684,Prakash,50,1,0
2765,2685,Deepak,79,1,0
2766,2686,Rohit,37,1,0
2767,2686,Jyothi Hegde,46,2,0
2768,2688,Usha,63,2,0
2769,2689,Sunil,35,1,0
2770,2690,Karthik Kumar,67,1,0
2771,2691,Priya,4,2,0
2772,2692,Chaitra Urs,65,2,0
2773,2692,Manjunath,46,1,0
2774,2692,Imran,53,1,0
2775,2693,Ramesh Patil,29,1,0
2776,2694,Sudha,71,2,0
2777,2696,Manjunath,62,1,0
2778,2697,Radha,38,2,0
2779,2698,Naveen,28,1,0
2780,2699,Vani Reddy,54,2,0
2781,2700,Rekha,66,2,0
2782,2701,Joseph,24,1,0
2783,2702,Prakash,47,1,0
2784,2708,Manoj Urs,47,1,0
2785,2709,Imran,67,1,0
2786,2709,Karthik Prasad,17,1,0
2787,2710,Pallavi Prasad,43,2,0
2788,2711,Fathima Prasad,33,2,0
2789,2712,Chaitra,50,2,0
2790,2712,Usha,69,2,0
2791,2714,Roopa,73,2,0
2792,2715,Suresh,26,1,0
2793,2716,Manjula Patil,36,2,0
2794,2718,Prema Patil,25,2,0
2795,2719,Ramesh,46,1,0
2796,2720,Priya Gowda,44,2,0
2797,2721,Harish,19,1,0
2798,2722,Nandini Gowda,14,2,0
2799,2724,Anitha,45,2,0
2800,2725,Girish Prasad,60,1,0
2801,2728,Kiran,66,1,0
2802,2728,Srinivas Gowda,59,1,0
2803,2729,Suresh,60,1,0
2804,2729,Anand Nayak,29,1,0
2805,2729,Rafiq,23,1,0
2806,2729,Selvam,65,1,0
2807,2730,Ramesh,70,1,0
2808,2731,Rafiq,86,1,0
2809,2734,Harish Desai,30,1,0
2810,2735,Manjunath Kumar,22,1,0
2811,2736,Ayesha,48,2,0
2812,2737,Geetha,52,2,0
2813,2738,Basavaraj,39,1,0
2814,2739,Rashmi,65,2,0
2815,2739,Jyothi Prasad,58,2,0
2816,2739,Rekha Rao,68,2,0
2817,2741,Naveen Patil,29,1,0
2818,2742,Ashok Rao,6,1,0
2819,2743,Usha,55,2,0
2820,2746,Rohit,59,1,0
2821,2747,Raju Hegde,61,1,0
2822,2748,Jyothi,62,2,0
2823,2749,Prakash,65,1,0
2824,2749,Pallavi,61,2,0
2825,2749,Joseph,62,1,0
2826,2749,Rohit Urs,46,1,0
2827,2749,Srinivas Shetty,65,1,0
2828,2749,Anand,53,1,0
2829,2750,Deepak,65,1,0
2830,2751,Kavitha Setty,66,2,0
2831,2752,Meena Prasad,63,2,0
2832,2753,Shanthi,53,2,0
2833,2754,Joseph,47,1,0
2834,2754,Fathima Rao,40,2,0
2835,2755,Manjula Rai,20,2,0
2836,2756,Ashok,65,1,0
2837,2757,Chaitra Kumar,19,2,0
2838,2758,Suresh Kulkarni,50,1,0
2839,2760,Iqbal,21,1,0
2840,2760,Priya Prasad,9,2,0
2841,2761,Vijay,49,1,0
2842,2762,Mary Gowda,34,2,0
2843,2763,Manjunath Reddy,60,1,0
2844,2766,Nagaraj Reddy,19,1,0
2845,2766,Srinivas,73,1,0
2846,2767,Mahesh,67,1,0
2847,2767,Anitha,51,2,0
2848,2769,Sowmya,76,2,0
2849,2770,Manoj Desai,36,1,0
2850,2771,Shankar Bhat,55,1,0
2851,2772,Rashmi Desai,20,2,0
2852,2773,Ashok,19,1,0
2853,2774,Kiran Urs,39,1,0
2854,2775,Fathima Poojari,56,2,0
2855,2777,Lakshmi,30,2,0
2856,2778,Jyothi Shetty,55,2,0
2857,2778,Geetha,64,2,0
2858,2778,Naveen,61,1,0
2859,2779,Manoj Setty,29,1,0
2860,2780,Anitha Desai,29,2,0
2861,2781,Usha Naidu,62,2,0
2862,2784,Rekha Iyer,36,2,0
2863,2784,Harish,72,1,0
2864,2786,Kavitha Rao,41,2,0
2865,2786,Kamala,26,2,0
2866,2786,Shanthi,31,2,0
2867,2786,Meena,30,2,0
2868,2786,Arjun Reddy,50,1,0
2869,2787,Santosh Kulkarni,68,1,0
2870,2789,Lakshmi,25,2,1
2871,2790,Anthony,68,1,0
2872,2792,Thomas Reddy,41,1,0
2873,2793,Harish Hegde,33,1,0
2874,2794,Sudha,67,2,0
2875,2795,Karthik Setty,50,1,0
2876,2796,Geetha Rao,38,2,0
2877,2797,Ayesha,52,2,0
2878,2798,Usha,33,2,0
2879,2799,Ashok,26,1,0
2880,2800,Rohit,16,1,0
2881,2801,Girish Poojari,73,1,0
2882,2802,Vani,41,2,0
2883,2802,Naveen Naik,70,1,0
2884,2803,Usha Kulkarni,30,2,0
2885,2804,Shanthi,52,2,0
2886,2804,Mahesh Urs,35,1,0
2887,2804,Santosh Nayak,61,1,0
2888,2804,Vijay,19,1,0
2889,2804,Anthony,39,1,0
2890,2805,Basavaraj Achar,43,1,0
2891,2806,Anthony Naidu,43,1,0
2892,2806,Chandru,26,1,0
2893,2808,Rafiq Bhat,27,1,0
2894,2808,Anand Kulkarni,55,1,0
2895,2808,Iqbal Iyer,20,1,0
2896,2810,Rashmi Kulkarni,45,2,0
2897,2810,Usha,50,2,0
2898,2810,Usha Reddy,45,2,0
2899,2812,Nagaraj Desai,31,1,0
2900,2813,Swathi,38,2,0
2901,2813,Ayesha,53,2,0
2902,2814,Ramesh,42,1,0
2903,2814,Rashmi,25,2,0
2904,2814,Sudha Prasad,60,2,0
2905,2814,Shobha Kumar,20,2,0
2906,2814,Karthik,29,1,0
2907,2815,Kamala Bhat,22,2,0
2908,2817,Ashok Rai,41,1,1
2909,2818,Mahesh,41,1,0
2910,2819,Nirmala,17,2,0
2911,2819,Anthony Setty,10,1,0
2912,2819,Rafiq,9,1,0
2913,2821,Harish Naik,40,1,1
2914,2822,Nandini Desai,40,2,0
2915,2823,Fathima Patil,19,2,0
2916,2825,Savitri Urs,55,2,0
2917,2827,Deepa Prasad,43,2,0
2918,2830,Anitha Hegde,29,2,0
2919,2831,Ramesh,29,1,0
2920,2831,Meena Iyer,52,2,0
2921,2832,Rashmi,41,2,0
2922,2833,Vani Hegde,55,2,0
2923,2835,Suresh,52,1,0
2924,2836,Prakash Desai,24,1,0
2925,2837,Muthu,25,1,0
2926,2838,Kamala,45,2,0
2927,2839,Nandini Kumar,30,2,0
2928,2840,Girish,45,1,0
2929,2841,Prakash Desai,37,1,0
2930,2842,Chaitra Kumar,24,2,0
2931,2843,Prakash Iyer,18,1,0
2932,2844,Swathi,51,2,0
2933,2845,Nirmala Shetty,56,2,0
2934,2846,Jyothi,71,2,0
2935,2847,Manoj,61,1,0
2936,2848,Selvam,14,1,0
2937,2849,Rekha,52,2,0
2938,2851,Nagaraj Poojari,43,1,0
2939,2853,Rafiq Kumar,34,1,0
2940,2854,Rohit,49,1,0
2941,2855,Savitri Hegde,37,2,0
2942,2856,Geetha Naik,37,2,0
2943,2857,Anitha Kumar,18,2,0
2944,2857,Prema,25,2,0
2945,2858,Joseph,46,1,0
2946,2858,Manjunath,64,1,0
2947,2858,Deepa Bhat,50,2,0
2948,2859,Selvam Patil,34,1,0
2949,2860,Kiran Bhat,11,1,0
2950,2861,Vinod Shetty,30,1,0
2951,2862,Girija Patil,76,2,0
2952,2863,Suresh,10,1,0
2953,2865,Suresh,45,1,0
2954,2866,Vani Hegde,51,2,0
2955,2867,Santosh,68,1,0
2956,2868,Iqbal Kumar,53,1,0
2957,2868,Manoj,7,1,0
2958,2870,Shankar,23,1,0
2959,2871,Ganesh Achar,58,1,0
2960,2871,Anand Rao,12,1,0
2961,2872,Thomas,51,1,0
2962,2873,Yogesh Desai,65,1,0
2963,2873,Savitri Gowda,61,2,0
2964,2874,Roopa Hegde,19,2,0
2965,2875,Sarala,24,2,0
2966,2877,Suresh Rao,52,1,0
2967,2878,Karthik Urs,52,1,0
2968,2879,Vani,10,2,0
2969,2880,Prema Urs,26,2,0
2970,2881,Kamala,47,2,0
2971,2882,Srinivas,25,1,0
2972,2883,Usha Reddy,44,2,0
2973,2884,Mary Gowda,9,2,0
2974,2886,Usha,35,2,0
2975,2887,Santosh Bhat,57,1,0
2976,2888,Deepak Gowda,75,1,0
2977,2888,Karthik,40,1,0
2978,2888,Usha,51,2,0
2979,2889,Iqbal Hegde,44,1,0
2980,2889,Girish Prasad,74,1,0
2981,2890,Jyothi Kulkarni,39,2,0
2982,2891,Nandini Shetty,35,2,0
2983,2892,Bhavani,45,2,0
2984,2893,Nagaraj Gowda,55,1,0
2985,2894,Thomas,61,1,0
2986,2895,Arjun Patil,62,1,0
2987,2896,Harish,35,1,0
2988,2897,Sunil Rao,62,1,0
2989,2897,Karthik,54,1,0
2990,2898,Raju,24,1,0
2991,2899,Manjunath,38,1,0
2992,2900,Priya,11,2,0
2993,2901,Selvam Kumar,75,1,0
2994,2902,Imran,48,1,0
2995,2903,Ayesha,36,2,0
2996,2905,Iqbal Urs,24,1,0
2997,2905,Kavitha,17,2,0
2998,2906,Rohit,35,1,0
2999,2907,Shankar Nayak,4,1,0
3000,2907,Mahesh Rao,62,1,0
3001,2907,Nagaraj,2,1,0
3002,2908,Sarala Nayak,72,2,0
3003,2909,Karthik Bhat,45,1,0
3004,2909,Naveen,30,1,0
3005,2909,Kiran Poojari,19,1,0
3006,2909,Srinivas,22,1,0
3007,2910,Mahesh,67,1,0
3008,2912,Anand Reddy,5,1,0
3009,2913,Manoj,72,1,0
3010,2914,Ramesh Iyer,65,1,0
3011,2915,Ganesh Setty,52,1,0
3012,2915,Radha Rai,31,2,0
3013,2916,Lakshmi,42,2,0
3014,2917,Geetha Shetty,74,2,0
3015,2919,Sunil Shetty,66,1,0
3016,2920,Radha,46,2,0
3017,2921,Kiran,64,1,0
3018,2921,Savitri Patil,69,2,0
3019,2922,Suresh,52,1,0
3020,2923,Ayesha,61,2,0
3021,2923,Manjunath Prasad,31,1,0
3022,2924,Rohit Urs,35,1,0
3023,2925,Bhavani Hegde,64,2,0
3024,2926,Anitha,18,2,0
3025,2927,Fathima,66,2,0
3026,2928,Ayesha Naik,23,2,0
3027,2928,Savitri Naik,47,2,0
3028,2928,Naveen Setty,36,1,0
3029,2929,Savitri,45,2,0
3030,2930,Vijay Kumar,24,1,0
3031,2932,Joseph,49,1,0
3032,2933,Sheela Setty,62,2,0
3033,2934,Karthik Rao,10,1,0
3034,2935,Pallavi Rai,74,2,0
3035,2936,Swathi,9,2,0
3036,2939,Ashok Patil,59,1,0
3037,2940,Rekha,41,2,0
3038,2941,Kiran Urs,23,1,0
3039,2942,Kavitha Setty,68,2,0
3040,2943,Manjunath,38,1,0
3041,2944,Sheela Patil,67,2,0
3042,2945,Sunil,33,1,0
3043,2946,Sowmya Setty,21,2,0
3044,2948,Rohit Naik,69,1,0
3045,2949,Raju Achar,38,1,0
3046,2951,Meena Iyer,14,2,0
3047,2953,Manjunath,18,1,0
3048,2955,Fathima,51,2,0
3049,2956,Ravi Rao,24,1,0
3050,2958,Chandru Kulkarni,33,1,0
3051,2959,Radha Reddy,39,2,0
3052,2959,Pallavi Urs,45,2,0
3053,2960,Sunil Setty,17,1,0
3054,2961,Mary Reddy,16,2,0
3055,2962,Rekha,26,2,0
3056,2962,Manoj,36,1,0
3057,2962,Kamala Prasad,51,2,0
3058,2963,Rekha Patil,45,2,0
3059,2963,Vijay,15,1,0
3060,2964,Prakash Patil,72,1,0
3061,2965,Sunil Nayak,32,1,0
3062,2966,Ayesha,44,2,0
3063,2968,Manjula Naik,58,2,0
3064,2969,Harish,62,1,0
3065,2971,Ramesh Nayak,24,1,0
3066,2973,Muthu,5,1,0
3067,2974,Vinod,40,1,0
3068,2976,Sarala Reddy,75,2,0
3069,2977,Divya Naik,45,2,0
3070,2978,Ravi,46,1,0
3071,2978,Naveen Naik,66,1,0
3072,2979,Nagaraj,10,1,0
3073,2980,Sunil Urs,67,1,0
3074,2981,Radha,18,2,0
3075,2982,Manoj Prasad,21,1,0
3076,2982,Rafiq,51,1,0
3077,2982,Harish Kumar,52,1,0
3078,2983,Rohit Naik,22,1,0
3079,2984,Fathima Poojari,25,2,0
3080,2987,Usha Setty,11,2,0
3081,2988,Shanthi Bhat,44,2,0
3082,2989,Basavaraj Reddy,62,1,0
3083,2990,Fathima Patil,32,2,0
3084,2991,Usha Hegde,46,2,0
3085,2992,Sowmya,30,2,0
3086,2993,Nirmala Rai,51,2,0
3087,2995,Jyothi Hegde,44,2,0
3088,2996,Sunil Kulkarni,54,1,0
3089,2998,Pallavi,3,2,0
3090,3000,Santosh Rai,11,1,0
3091,3001,Harish Gowda,57,1,0
3092,3002,Suresh Patil,65,1,0
3093,3003,Ravi Shetty,48,1,0
3094,3003,Kiran Achar,47,1,0
3095,3003,Pallavi,44,2,0
3096,3004,Manoj,20,1,0
3097,3005,Suresh Naidu,20,1,0
3098,3006,Nagaraj,59,1,0
3099,3008,Mary Achar,37,2,0
3100,3009,Rafiq Prasad,27,1,0
3101,3010,Naveen Kulkarni,62,1,0
3102,3010,Rashmi Desai,48,2,0
3103,3010,Raju Rao,37,1,0
3104,3010,Raju Bhat,19,1,0
3105,3010,Swathi Naidu,35,2,0
3106,3010,Sunil Iyer,34,1,0
3107,3011,Shobha Rao,9,2,0
3108,3012,Girish Kulkarni,65,1,0
3109,3012,Shanthi Bhat,43,2,0
3110,3012,Divya Urs,62,2,0
3111,3012,Manjula Poojari,29,2,0
3112,3012,Vinod Hegde,37,1,0
3113,3013,Divya,49,2,0
3114,3014,Imran Reddy,51,1,0
3115,3014,Nandini Rao,19,2,0
3116,3014,Yogesh Hegde,28,1,0
3117,3015,Vijay,38,1,0
3118,3015,Geetha Gowda,59,2,0
3119,3015,Manjunath Prasad,46,1,0
3120,3016,Harish Iyer,30,1,0
3121,3017,Selvam,28,1,0
3122,3018,Pallavi Gowda,62,2,0
3123,3018,Shanthi Bhat,5,2,0
3124,3019,Manoj,29,1,0
3125,3019,Ganesh,36,1,0
3126,3019,Anthony,47,1,0
3127,3019,Fathima,24,2,0
3128,3019,Meena,39,2,0
3129,3020,Nagaraj Bhat,70,1,0
3130,3021,Girish,51,1,0
3131,3022,Yogesh Gowda,22,1,0
3132,3022,Imran Rao,41,1,0
3133,3023,Vani Setty,17,2,0
3134,3025,Meena,90,2,0
3135,3026,Savitri Bhat,57,2,0
3136,3027,Suresh,41,1,0
3137,3028,Chandru Gowda,44,1,0
3138,3029,Priya Poojari,51,2,0
3139,3030,Nirmala Iyer,5,2,0
3140,3031,Ganesh,45,1,0
3141,3032,Radha Poojari,62,2,0
3142,3033,Shobha,41,2,0
3143,3034,Manjula Achar,31,2,0
3144,3034,Ganesh Prasad,61,1,0
3145,3035,Chaitra Poojari,45,2,0
3146,3036,Manoj Desai,35,1,0
3147,3037,Sarala,61,2,0
3148,3038,Ramesh Kulkarni,37,1,0
3149,3039,Latha Gowda,34,2,0
3150,3041,Kiran,37,1,0
3151,3042,Vijay,23,1,0
3152,3043,Basavaraj,20,1,0
3153,3044,Deepa,48,2,0
3154,3046,Pallavi,19,2,0
3155,3047,Sunil,59,1,0
3156,3048,Lakshmi Naidu,17,2,0
3157,3049,Vinod Shetty,59,1,0
3158,3051,Fathima,61,2,0
3159,3052,Rashmi Poojari,73,2,0
3160,3053,Nandini,74,2,0
3161,3054,Bhavani Setty,48,2,0
3162,3054,Santosh,19,1,0
3163,3055,Santosh Poojari,39,1,0
3164,3057,Ravi Patil,68,1,0
3165,3058,Lakshmi,14,2,0
3166,3059,Rekha Bhat,63,2,0
3167,3060,Rashmi Rai,36,2,0
3168,3061,Priya,50,2,0
3169,3062,Kamala Shetty,12,2,0
3170,3063,Divya Achar,25,2,0
3171,3064,Selvam Iyer,29,1,0
3172,3065,Divya,26,2,0
3173,3066,Geetha Rai,63,2,0
3174,3068,Girija Achar,53,2,0
3175,3068,Lakshmi Rao,71,2,0
3176,3069,Raju Naidu,3,1,0
3177,3070,Vijay Setty,27,1,0
3178,3071,Kavitha Nayak,13,2,0
3179,3072,Vinod,71,1,0
3180,3073,Harish Reddy,19,1,0
3181,3073,Rekha Kumar,64,2,0
3182,3073,Rohit,46,1,0
3183,3073,Rohit Hegde,24,1,0
3184,3073,Radha Gowda,63,2,0
3185,3074,Rashmi,32,2,0
3186,3074,Nagaraj,20,1,0
3187,3074,Naveen Setty,58,1,0
3188,3074,Nagaraj Gowda,63,1,0
3189,3075,Selvam Setty,49,1,0
3190,3076,Savitri Rao,47,2,0
3191,3078,Mahesh Reddy,65,1,1
3192,3080,Girish,69,1,0
3193,3080,Imran,48,1,0
3194,3081,Nirmala Naidu,47,2,0
3195,3082,Sheela,60,2,0
3196,3082,Manjunath,29,1,0
3197,3082,Shanthi,25,2,0
3198,3084,Savitri Rai,57,2,0
3199,3086,Chandru Desai,49,1,0
3200,3087,Bhavani Poojari,28,2,0
3201,3088,Muthu Rao,65,1,0
3202,3088,Rohit,54,1,0
3203,3088,Sudha,43,2,0
3204,3088,Vinod,40,1,0
3205,3089,Swathi,31,2,0
3206,3090,Vinod,30,1,0
3207,3090,Pallavi,52,2,0
3208,3091,Vijay Naidu,30,1,0
3209,3092,Thomas Naik,72,1,0
3210,3093,Swathi Achar,33,2,0
3211,3095,Meena,32,2,0
3212,3096,Mary,46,2,0
3213,3096,Shanthi Kulkarni,32,2,1
3214,3099,Karthik,53,1,0
3215,3100,Sarala,63,2,0
3216,3102,Sunil Prasad,21,1,0
3217,3104,Lakshmi,24,2,0
3218,3106,Kavitha Prasad,49,2,0
3219,3107,Rohit,25,1,0
3220,3108,Meena,25,2,0
3221,3110,Mahesh,37,1,0
3222,3110,Shobha Nayak,66,2,0
3223,3111,Sheela,58,2,0
3224,3112,Joseph Iyer,72,1,0
3225,3113,Santosh Achar,36,1,0
3226,3113,Manjula Achar,68,2,0
3227,3114,Shobha,60,2,0
3228,3115,Lakshmi,39,2,0
3229,3116,Sudha,68,2,0
3230,3117,Joseph Bhat,56,1,0
3231,3117,Sarala Naidu,31,2,0
3232,3117,Rohit Desai,55,1,0
3233,3120,Santosh Rao,62,1,0
3234,3121,Lakshmi Iyer,50,2,0
3235,3122,Srinivas Achar,56,1,0
3236,3123,Sheela Poojari,72,2,0
3237,3123,Nagaraj Achar,45,1,0
3238,3124,Harish Poojari,54,1,0
3239,3125,Vijay Shetty,22,1,0
3240,3126,Sudha Bhat,77,2,0
3241,3127,Prakash Desai,45,1,0
3242,3127,Manjula Kulkarni,51,2,0
3243,3127,Shanthi Bhat,42,2,0
3244,3128,Imran Urs,32,1,0
3245,3129,Deepak Gowda,31,1,0
3246,3129,Deepak Nayak,63,1,0
3247,3129,Ganesh,57,1,0
3248,3130,Kiran,45,1,0
3249,3131,Mahesh Prasad,23,1,0
3250,3132,Rafiq,20,1,0
3251,3133,Anthony,19,1,0
3252,3134,Kiran,47,1,0
3253,3134,Manoj,29,1,0
3254,3134,Swathi Hegde,60,2,0
3255,3134,Rafiq,34,1,0
3256,3134,Joseph Bhat,25,1,0
3257,3138,Sheela Kulkarni,33,2,0
3258,3139,Joseph,54,1,0
3259,3140,Karthik,52,1,0
3260,3141,Manjula Achar,67,2,0
3261,3141,Manjunath,42,1,0
3262,3141,Deepa Rao,56,2,0
3263,3142,Vinod,39,1,0
3264,3144,Vani,58,2,0
3265,3145,Anand Naik,65,1,0
3266,3146,Rashmi Kulkarni,55,2,0
3267,3147,Ayesha Bhat,48,2,0
3268,3148,Meena,56,2,0
3269,3148,Karthik Setty,24,1,0
3270,3149,Iqbal Iyer,17,1,0
3271,3150,Yogesh Rao,18,1,0
3272,3151,Joseph Urs,45,1,0
3273,3152,Anand Bhat,25,1,0
3274,3154,Priya Rai,42,2,0
3275,3155,Deepa Naidu,23,2,0
3276,3156,Ravi Patil,50,1,0
3277,3158,Vijay Kulkarni,75,1,0
3278,3159,Bhavani,35,2,0
3279,3160,Vijay Kulkarni,60,1,0
3280,3162,Kavitha Patil,39,2,0
3281,3163,Sarala Desai,19,2,0
3282,3164,Anitha Poojari,37,2,0
3283,3164,Savitri,47,2,0
3284,3166,Deepak Gowda,62,1,0
3285,3167,Swathi Gowda,27,2,0
3286,3168,Mahesh Reddy,66,1,0
3287,3170,Swathi Iyer,37,2,0
3288,3171,Arjun Kulkarni,63,1,0
3289,3172,Nagaraj Urs,21,1,0
3290,3173,Meena,32,2,0
3291,3173,Rashmi Naik,43,2,0
3292,3173,Shanthi Rai,47,2,0
3293,3174,Ramesh Kulkarni,37,1,0
3294,3175,Radha Rao,64,2,0
3295,3176,Divya,58,2,0
3296,3177,Ravi Kulkarni,65,1,0
3297,3178,Rekha,16,2,0
3298,3179,Manjula Gowda,27,2,0
3299,3180,Pallavi Poojari,64,2,0
3300,3181,Manoj,56,1,0
3301,3183,Nirmala,66,2,0
3302,3184,Prakash Reddy,33,1,0
3303,3185,Vinod,19,1,0
3304,3186,Deepa,45,2,0
3305,3187,Sunil Setty,33,1,0
3306,3189,Swathi,59,2,0
3307,3189,Basavaraj Setty,59,1,0
3308,3190,Bhavani,49,2,0
3309,3191,Lakshmi Iyer,27,2,0
3310,3192,Rekha Naidu,19,2,0
3311,3193,Savitri,16,2,0
3312,3194,Manjunath Nayak,51,1,0
3313,3195,Deepak,63,1,0
3314,3195,Nagaraj Naidu,23,1,0
3315,3196,Chaitra,56,2,0
3316,3197,Kamala Nayak,53,2,0
3317,3200,Roopa,16,2,0
3318,3201,Divya,50,2,0
3319,3203,Meena,58,2,0
3320,3204,Harish,5,1,0
3321,3206,Rohit,20,1,0
3322,3207,Shobha,32,2,0
3323,3208,Basavaraj,42,1,0
3324,3209,Imran Iyer,39,1,0
3325,3209,Imran,60,1,0
3326,3211,Kamala,67,2,0
3327,3212,Prakash Patil,71,1,0
3328,3213,Nandini,55,2,0
3329,3213,Ramesh Achar,49,1,0
3330,3213,Rashmi,58,2,0
3331,3214,Ravi Naidu,45,1,0
3332,3214,Suresh,25,1,0
3333,3216,Nagaraj,54,1,0
3334,3217,Girish Kumar,60,1,0
3335,3218,Roopa Desai,28,2,0
3336,3219,Anitha Kulkarni,49,2,0
3337,3221,Kamala Setty,48,2,0
3338,3222,Usha Nayak,82,2,0
3339,3224,Deepa,81,2,0
3340,3226,Vinod Rao,72,1,0
3341,3227,Basavaraj Shetty,64,1,0
3342,3228,Jyothi Patil,62,2,0
3343,3229,Usha,60,2,0
3344,3230,Prakash,46,1,0
3345,3231,Kavitha Rao,31,2,0
3346,3232,Kavitha,36,2,0
3347,3233,Sudha,47,2,0
3348,3234,Bhavani Naik,55,2,0
3349,3235,Chandru Kumar,22,1,0
3350,3236,Kiran Naidu,11,1,0
3351,3237,Raju,21,1,0
3352,3238,Sowmya Prasad,54,2,0
3353,3239,Muthu,46,1,0
3354,3240,Joseph,78,1,0
3355,3240,Radha,11,2,0
3356,3241,Prema,52,2,0
3357,3245,Prema Reddy,54,2,0
3358,3247,Sunil Nayak,50,1,0
3359,3249,Lakshmi,22,2,0
3360,3250,Shanthi Rai,28,2,0
3361,3252,Joseph Hegde,62,1,0
3362,3252,Muthu Setty,51,1,0
3363,3252,Joseph Desai,65,1,0
3364,3253,Mahesh Hegde,50,1,0
3365,3254,Thomas Rao,57,1,0
3366,3256,Nandini,8,2,0
3367,3257,Rekha,41,2,0
3368,3258,Raju Patil,69,1,0
3369,3259,Yogesh,35,1,0
3370,3260,Chandru Reddy,1,1,0
3371,3262,Deepak,47,1,0
3372,3265,Sudha,24,2,0
3373,3266,Girish Gowda,21,1,0
3374,3267,Deepa Urs,33,2,0
3375,3267,Anand Reddy,30,1,0
3376,3268,Roopa,63,2,0
3377,3270,Pallavi,56,2,0
3378,3271,Deepak Naik,61,1,0
3379,3272,Ramesh Shetty,54,1,0
3380,3273,Manjula,49,2,0
3381,3274,Lakshmi,50,2,0
3382,3275,Nagaraj Rai,68,1,0
3383,3276,Imran,65,1,0
3384,3276,Sarala Achar,66,2,0
3385,3276,Rohit Shetty,20,1,0
3386,3277,Pallavi Kulkarni,48,2,0
3387,3278,Chaitra,67,2,0
3388,3279,Meena Achar,31,2,0
3389,3280,Usha Kulkarni,43,2,0
3390,3281,Vijay,63,1,0
3391,3282,Iqbal Iyer,16,1,0
3392,3283,Nandini Nayak,60,2,0
3393,3284,Sudha Kumar,59,2,0
3394,3284,Sowmya,50,2,0
3395,3284,Latha Nayak,62,2,0
3396,3285,Savitri,39,2,0
3397,3286,Harish Hegde,35,1,0
3398,3287,Manoj,43,1,0
3399,3288,Imran Kumar,39,1,0
3400,3289,Pallavi Naik,46,2,0
3401,3290,Ramesh,10,1,0
3402,3291,Ramesh Kumar,61,1,0
3403,3291,Pallavi,28,2,0
3404,3291,Fathima Gowda,49,2,0
3405,3291,Rafiq Naik,38,1,0
3406,3291,Manjunath Rai,24,1,0
3407,3291,Mahesh Desai,41,1,0
3408,3292,Selvam,44,1,0
3409,3293,Anand,35,1,0
3410,3295,Muthu Bhat,65,1,0
3411,3296,Pallavi,46,2,0
3412,3296,Pallavi,25,2,0
3413,3297,Prakash,36,1,0
3414,3297,Swathi Desai,27,2,0
3415,3298,Shanthi Desai,39,2,0
3416,3299,Ashok,29,1,0
3417,3299,Shobha,39,2,0
3418,3300,Ravi Gowda,18,1,0
3419,3301,Muthu,45,1,0
3420,3302,Sowmya Nayak,22,2,0
3421,3302,Basavaraj Kulkarni,62,1,0
3422,3304,Santosh,47,1,0
3423,3305,Iqbal,67,1,0
3424,3307,Selvam,15,1,0
3425,3308,Anand Poojari,42,1,0
3426,3311,Anthony Setty,40,1,0
3427,3312,Vinod Urs,51,1,0
3428,3313,Naveen,13,1,0
3429,3314,Ganesh,21,1,0
3430,3315,Ayesha,21,2,0
3431,3316,Rashmi Nayak,23,2,0
3432,3317,Chandru Gowda,11,3,0
3433,3319,Geetha,32,2,0
3434,3320,Muthu Iyer,21,1,0
3435,3321,Sowmya,34,2,0
3436,3321,Rohit Nayak,42,1,0
3437,3321,Lakshmi,50,2,0
3438,3321,Srinivas Hegde,24,1,0
3439,3321,Nandini,39,2,0
3440,3324,Anand Shetty,59,1,0
3441,3325,Harish,56,1,0
3442,3329,Nirmala Shetty,65,2,0
3443,3330,Prakash Urs,61,1,0
3444,3331,Kamala,10,2,0
3445,3332,Divya,22,2,0
3446,3332,Chandru Desai,42,1,0
