AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
7351,4813,Karthik,54,1,A1
7352,4814,Shankar Naik,41,1,A1
7353,4815,Selvam,23,1,A1
7354,4816,Anwar,31,1,A1
7355,4817,Somu Naik,57,1,A1
7356,4818,Dinesh Naidu,63,1,A1
7357,4818,Meena Shetty,17,2,A2
7358,4818,Sagar,40,1,A3
7359,4818,Shobha,17,2,A4
7360,4820,Kiran,34,1,A1
7361,4820,Sunil Kumar,47,1,A2
7362,4821,Naveen,56,1,A1
7363,4822,Vishal,33,1,A1
7364,4823,Anwar Desai,47,1,A1
7365,4824,Muthu Reddy,27,1,A1
7366,4824,Guru Iyer,43,1,A2
7367,4824,Muthu Shetty,59,1,A3
7368,4825,Rafiq Reddy,41,1,A1
7369,4825,Altaf Sheikh,37,1,A2
7370,4826,Suresh Nayak,18,1,A1
7371,4827,Radha Iyer,42,2,A1
7372,4827,Arjun,26,1,A2
7373,4827,Iqbal,65,1,A3
7374,4827,Vijay Naik,56,1,A4
7375,4827,Kiran Naidu,26,1,A5
7376,4828,Manoj Gowda,55,1,A1
7377,4829,Selvam Kumar,45,1,A1
7378,4830,Shankar Setty,34,1,A1
7379,4831,Prasad Achar,38,1,A1
7380,4832,Srinivas Naik,33,1,A1
7381,4834,Shivu,45,1,A1
7382,4835,Karthik Hegde,63,1,A1
7383,4836,Raghu Hegde,33,1,A1
7384,4836,Rafiq,63,1,A2
7385,4838,Santosh,53,1,A1
7386,4839,Shabbir,60,1,A1
7387,4839,Altaf,51,1,A2
7388,4840,Anwar Kulkarni,17,1,A1
7389,4841,Ashok,24,1,A1
7390,4842,Shankar Naidu,60,1,A1
7391,4843,Rukhsana,23,2,A1
7392,4844,Ashok,59,1,A1
7393,4844,Somu Rai,43,1,A2
7394,4844,Naveen,30,1,A3
7395,4844,Anwar Kumar,42,1,A4
7396,4845,Suresh Desai,55,1,A1
7397,4846,Savitri,23,2,A1
7398,4846,Karthik Sheikh,43,1,A2
7399,4847,Pallavi Setty,52,2,A1
7400,4848,Prasad,33,1,A1
7401,4849,Deepa,39,2,A1
7402,4850,Ganesh Kulkarni,24,1,A1
7403,4850,Chaitra,25,2,A2
7404,4850,Rafiq Patil,26,1,A3
7405,4850,Rohit Kumar,38,1,A4
7406,4850,Shankar,62,1,A5
7407,4850,Girish,50,1,A6
7408,4852,Vinod,22,1,A1
7409,4854,Farooq Rao,45,1,A1
7410,4854,Girish,49,1,A2
7411,4855,Ganesh Nayak,49,1,A1
7412,4856,Manjunath,16,1,A1
7413,4857,Karthik Rao,29,1,A1
7414,4857,Chandru,24,1,A2
7415,4857,Basavaraj Prasad,22,1,A3
7416,4858,Muthu,47,1,A1
7417,4859,Bhavani Urs,25,2,A1
7418,4859,Mahesh Iyer,55,1,A2
7419,4860,Ramesh Sheikh,17,1,A1
7420,4860,Vijay Naidu,45,1,A2
7421,4860,Manoj Nayak,63,1,A3
7422,4860,Sarala,51,2,A4
7423,4860,Guru,28,1,A5
7424,4860,Sandeep Khan,27,1,A6
7425,4861,Sheela,57,2,A1
7426,4861,Basavaraj,37,1,A2
7427,4862,Basavaraj Reddy,19,1,A1
7428,4863,Ashok Naidu,29,1,A1
7429,4863,Anitha,22,2,A2
7430,4863,Vishal,28,1,A3
7431,4863,Ganesh Achar,53,1,A4
7432,4864,Manoj,31,1,A1
7433,4865,Prakash,55,1,A1
7434,4866,Mary Bhat,26,2,A1
7435,4867,Ajay Kumar,42,1,A1
7436,4867,Chandru Rao,53,1,A2
7437,4867,Vishal Reddy,46,1,A3
7438,4868,Raju Prasad,60,1,A1
7439,4869,Pallavi,47,2,A1
7440,4870,Anand Naidu,28,1,A1
7441,4871,Srinivas Desai,33,1,A1
7442,4872,Usha,18,2,A1
7443,4873,Prasad,42,1,A1
7444,4873,Prakash Kulkarni,54,1,A2
7445,4873,Rohit Sheikh,59,1,A3
7446,4875,Ravi,22,1,A1
7447,4875,Girish,17,1,A2
7448,4876,Raghu Shetty,22,1,A1
7449,4877,Vishal,54,1,A1
7450,4878,Srinivas,37,1,A1
7451,4879,Yusuf Shetty,58,1,A1
7452,4880,Rashmi Shetty,60,2,A1
7453,4880,Sandeep,43,1,A2
7454,4880,Basavaraj Poojari,63,1,A3
7455,4880,Shobha,20,2,A4
7456,4881,Vinod,43,1,A1
7457,4882,Harish Achar,40,1,A1
7458,4883,Muthu Prasad,17,1,A1
7459,4884,Ramesh Khan,64,1,A1
7460,4886,Santosh Naidu,63,1,A1
7461,4887,Swathi Kulkarni,37,2,A1
7462,4887,Srinivas Bhat,26,1,A2
7463,4888,Yogesh Nayak,28,1,A1
7464,4889,Chandru Setty,62,1,A1
7465,4890,Salim,16,1,A1
7466,4891,Rohit Iyer,49,1,A1
7467,4891,Anand Desai,35,1,A2
7468,4891,Santosh,34,1,A3
7469,4891,Sagar,57,1,A4
7470,4892,Guru,51,1,A1
7471,4892,Anand Hegde,16,1,A2
7472,4892,Yogesh Setty,37,1,A3
7473,4893,Yusuf Achar,42,1,A1
7474,4893,Sandeep,38,1,A2
7475,4893,Deepak Desai,41,1,A3
7476,4893,Manjula Gowda,49,2,A4
7477,4893,Dinesh Khan,35,1,A5
7478,4893,Manjunath Gowda,28,1,A6
7479,4893,Nagaraj,55,1,A7
7480,4893,Sagar,35,1,A8
7481,4895,Raghu Naidu,23,1,A1
7482,4896,Santosh Nayak,39,1,A1
7483,4897,Vinod Rao,35,1,A1
7484,4898,Geetha,31,2,A1
7485,4899,Harish Prasad,54,1,A1
7486,4900,Rohit,19,1,A1
7487,4900,Prema Kumar,62,2,A2
7488,4901,Swathi,51,2,A1
7489,4902,Rohit Desai,49,1,A1
7490,4902,Girish Khan,49,1,A2
7491,4903,Shabbir,18,1,A1
7492,4904,Girish,38,1,A1
7493,4904,Suresh Achar,31,1,A2
7494,4907,Girish,62,1,A1
7495,4908,Vijay Achar,46,1,A1
7496,4909,Harish Desai,24,1,A1
7497,4909,Iqbal Reddy,27,1,A2
7498,4910,Shanthi Kumar,53,2,A1
7499,4911,Farooq Khan,31,1,A1
7500,4911,Srinivas,18,1,A2
7501,4912,Muthu,60,1,A1
7502,4914,Harish Nayak,27,1,A1
7503,4915,Vijay Nayak,52,1,A1
7504,4917,Lakshmi,34,2,A1
7505,4917,Vinod Sheikh,18,1,A2
7506,4917,Yusuf Urs,19,1,A3
7507,4918,Imran,19,1,A1
7508,4919,Prakash,48,1,A1
7509,4919,Ravi,29,1,A2
7510,4919,Somu Naik,18,1,A3
7511,4919,Iqbal,51,1,A4
7512,4919,Chandru Kulkarni,23,1,A5
7513,4920,Srinivas Iyer,60,1,A1
7514,4921,Raju Rao,34,1,A1
7515,4922,Chandru Shetty,48,1,A1
7516,4922,Mahesh,55,1,A2
7517,4922,Ajay Sheikh,62,1,A3
7518,4922,Somu Kulkarni,41,1,A4
7519,4922,Ramesh Setty,40,1,A5
7520,4922,Rohit Poojari,27,1,A6
7521,4922,Iqbal Nayak,42,1,A7
7522,4922,Farooq Achar,58,1,A8
7523,4923,Salim Desai,61,1,A1
7524,4925,Sunil,25,1,A1
7525,4925,Nasir,65,1,A2
7526,4926,Raju Nayak,49,1,A1
7527,4927,Prakash Poojari,40,1,A1
7528,4927,Manjunath,63,1,A2
7529,4927,Chandru,27,1,A3
7530,4927,Prasad Poojari,64,1,A4
7531,4927,Karthik Kulkarni,40,1,A5
7532,4928,Girish,54,1,A1
7533,4929,Raju,37,1,A1
7534,4930,Shabbir,52,1,A1
7535,4931,Lakshmi,42,2,A1
7536,4932,Guru Poojari,64,1,A1
7537,4932,Savitri,43,2,A2
7538,4932,Girish Patil,48,1,A3
7539,4932,Salim Nayak,34,1,A4
7540,4932,Dinesh,52,1,A5
7541,4932,Naveen,65,1,A6
7542,4932,Muthu,46,1,A7
7543,4932,Girish Shetty,25,1,A8
7544,4933,Ajay,21,1,A1
7545,4934,Srinivas Achar,47,1,A1
7546,4934,Savitri,65,2,A2
7547,4935,Nasir,26,1,A1
7548,4936,Sandeep Naik,34,1,A1
7549,4936,Basavaraj Iyer,42,1,A2
7550,4936,Vishal,56,1,A3
7551,4936,Anwar Patil,63,1,A4
7552,4938,Vinod Nayak,61,1,A1
7553,4939,Vinod,48,1,A1
7554,4940,Ganesh Urs,36,1,A1
7555,4940,Ashok,35,1,A2
7556,4941,Shivu,64,1,A1
7557,4942,Srinivas,18,1,A1
7558,4944,Sandeep Rao,34,1,A1
7559,4945,Naveen,40,1,A1
7560,4946,Prasad,41,1,A1
7561,4946,Prakash,19,1,A2
7562,4947,Rafiq Naik,16,1,A1
7563,4948,Meena,23,2,A1
7564,4949,Dinesh Reddy,17,1,A1
7565,4951,Selvam Shetty,33,1,A1
7566,4952,Manoj Bhat,27,1,A1
7567,4953,Anand Rao,56,1,A1
7568,4954,Rafiq Naidu,62,1,A1
7569,4955,Girish Achar,18,1,A1
7570,4956,Srinivas,42,1,A1
7571,4957,Ramesh Kumar,36,1,A1
7572,4959,Arjun,32,1,A1
7573,4960,Bhavani Poojari,50,2,A1
7574,4961,Raju,47,1,A1
7575,4961,Manjunath Poojari,43,1,A2
7576,4961,Karthik Kumar,32,1,A3
7577,4961,Chandru Naik,21,1,A4
7578,4961,Chandru Nayak,47,1,A5
7579,4961,Ajay,31,1,A6
7580,4962,Jyothi,58,2,A1
7581,4964,Shankar,46,1,A1
7582,4965,Ashok Naik,65,1,A1
7583,4966,Guru,59,1,A1
7584,4967,Vishal,51,1,A1
7585,4968,Shivu,28,1,A1
7586,4968,Ajay Naik,20,1,A2
7587,4969,Ashok,53,1,A1
7588,4970,Rafiq Kumar,17,1,A1
7589,4971,Prakash,26,1,A1
7590,4972,Yusuf Khan,33,1,A1
7591,4973,Rukhsana Iyer,21,2,A1
7592,4973,Raghu,54,1,A2
7593,4973,Ramesh,51,1,A3
7594,4974,Srinivas,62,1,A1
7595,4974,Santosh,25,1,A2
7596,4975,Rekha,27,2,A1
7597,4977,Prakash,16,1,A1
7598,4977,Chandru,57,1,A2
7599,4978,Vani Rao,63,2,A1
7600,4979,Ravi Desai,50,1,A1
7601,4980,Shivu Khan,29,1,A1
7602,4981,Shivu,47,1,A1
7603,4981,Prakash,36,1,A2
7604,4981,Prasad Naik,27,1,A3
7605,4981,Selvam Kumar,33,1,A4
7606,4982,Srinivas Iyer,40,1,A1
7607,4982,Iqbal Urs,18,1,A2
7608,4984,Sagar Khan,27,1,A1
7609,4984,Nasir Kumar,39,1,A2
7610,4984,Farooq Khan,29,1,A3
7611,4984,Dinesh,34,1,A4
7612,4984,Chandru Sheikh,40,1,A5
7613,4984,Ajay Kulkarni,38,1,A6
7614,4985,Sandeep Achar,45,1,A1
7615,4987,Vani Shetty,19,2,A1
7616,4988,Dinesh Achar,34,1,A1
7617,4989,Dinesh Rao,45,1,A1
7618,4990,Sunil Naik,25,1,A1
7619,4992,Selvam,33,1,A1
7620,4993,Farooq Rai,34,1,A1
7621,4994,Raju Kumar,42,1,A1
7622,4995,Rashmi,26,2,A1
7623,4995,Ajay Urs,40,1,A2
7624,4996,Farooq Iyer,32,1,A1
7625,4996,Ashok Rao,49,1,A2
7626,4997,Sunil,54,1,A1
7627,4997,Yusuf Iyer,36,1,A2
7628,4997,Muthu,16,1,A3
7629,4998,Ramesh,23,1,A1
7630,4999,Kiran Kulkarni,60,1,A1
7631,5000,Rafiq,57,1,A1
7632,5000,Ravi,17,1,A2
7633,5001,Anwar Desai,17,1,A1
7634,5003,Nagaraj,16,1,A1
7635,5004,Deepak Hegde,31,1,A1
7636,5005,Basavaraj,57,1,A1
7637,5006,Manoj,52,1,A1
7638,5006,Basavaraj Khan,32,1,A2
7639,5007,Raju,45,1,A1
7640,5008,Santosh Gowda,62,1,A1
7641,5009,Sunil Bhat,51,1,A1
7642,5009,Ramesh Naik,49,1,A2
7643,5009,Santosh Kulkarni,34,1,A3
7644,5009,Savitri,29,2,A4
7645,5012,Sandeep,19,1,A1
7646,5013,Usha,54,2,A1
7647,5013,Ashok,62,1,A2
7648,5014,Shivu Urs,45,1,A1
7649,5015,Santosh Khan,53,1,A1
7650,5015,Mahesh Achar,24,1,A2
7651,5016,Guru Reddy,24,1,A1
7652,5016,Sagar,27,1,A2
7653,5016,Vishal Reddy,53,1,A3
7654,5016,Vinod,58,1,A4
7655,5016,Rohit Rao,45,1,A5
7656,5016,Vinod,59,1,A6
7657,5017,Nasir,55,1,A1
7658,5018,Chandru,50,1,A1
7659,5019,Manjunath Sheikh,18,1,A1
7660,5019,Shivu Desai,48,1,A2
7661,5019,Shobha Kulkarni,19,2,A3
7662,5019,Ganesh Naik,64,1,A4
7663,5019,Shabbir,32,1,A5
7664,5019,Manjula Setty,55,2,A6
7665,5020,Chandru Hegde,40,1,A1
7666,5020,Ashok,40,1,A2
7667,5020,Raghu,57,1,A3
7668,5022,Altaf,17,1,A1
7669,5023,Nasir Urs,30,1,A1
7670,5024,Farheen Rai,46,2,A1
7671,5024,Karthik,47,1,A2
7672,5024,Nasir Hegde,42,1,A3
7673,5025,Arjun,50,1,A1
7674,5026,Imran Naidu,17,1,A1
7675,5027,Sunil,59,1,A1
7676,5027,Farheen,44,2,A2
7677,5028,Suresh,30,1,A1
7678,5029,Ganesh Khan,39,1,A1
7679,5030,Kiran,57,1,A1
7680,5030,Suresh,29,1,A2
7681,5030,Shivu,40,1,A3
7682,5030,Manoj Kumar,31,1,A4
7683,5031,Raju Shetty,63,1,A1
7684,5032,Vani Khan,33,2,A1
7685,5033,Prasad Iyer,25,1,A1
7686,5033,Imran,41,1,A2
7687,5034,Nagaraj,52,1,A1
7688,5035,Naveen,60,1,A1
7689,5035,Manjunath Reddy,24,1,A2
7690,5037,Guru Naik,55,1,A1
7691,5037,Guru Setty,36,1,A2
7692,5037,Selvam Bhat,37,1,A3
7693,5037,Muthu,27,1,A4
7694,5040,Karthik Bhat,61,1,A1
7695,5041,Srinivas Kulkarni,56,1,A1
7696,5042,Altaf Rai,55,1,A1
7697,5042,Ramesh Setty,40,1,A2
7698,5042,Ashok Patil,30,1,A3
7699,5042,Rashmi Poojari,18,2,A4
7700,5043,Anwar,23,1,A1
7701,5043,Salim,34,1,A2
7702,5043,Mahesh Reddy,39,1,A3
7703,5043,Manjunath,24,1,A4
7704,5043,Vinod Kulkarni,65,1,A5
7705,5043,Nasir,36,1,A6
7706,5043,Prasad Gowda,38,1,A7
7707,5043,Naveen,47,1,A8
7708,5044,Sudha Achar,17,2,A1
7709,5044,Anand Rai,33,1,A2
7710,5044,Rafiq Bhat,28,1,A3
7711,5045,Karthik Rao,29,1,A1
7712,5046,Santosh Patil,26,1,A1
7713,5046,Vijay Patil,46,1,A2
7714,5046,Mahesh,21,1,A3
7715,5047,Raju Reddy,23,1,A1
7716,5048,Altaf,54,1,A1
7717,5049,Rohit Rai,65,1,A1
7718,5050,Raghu,27,1,A1
7719,5050,Sunil Gowda,41,1,A2
7720,5050,Naveen,35,1,A3
7721,5050,Ajay,40,1,A4
7722,5051,Shankar,40,1,A1
7723,5051,Santosh Kulkarni,31,1,A2
7724,5051,Deepak,56,1,A3
7725,5051,Kiran,54,1,A4
7726,5051,Prakash,17,1,A5
7727,5051,Farooq,40,1,A6
7728,5052,Salim,44,1,A1
7729,5053,Yusuf Achar,53,1,A1
7730,5054,Mahesh,36,1,A1
7731,5056,Anand,64,1,A1
7732,5057,Selvam Achar,45,1,A1
7733,5058,Ashok Naidu,65,1,A1
7734,5059,Iqbal Nayak,19,1,A1
7735,5060,Nasir Setty,28,1,A1
7736,5062,Anand Rao,49,1,A1
7737,5062,Shivu Hegde,27,1,A2
7738,5062,Ashok,38,1,A3
7739,5062,Harish Hegde,35,1,A4
7740,5062,Muthu,37,1,A5
7741,5062,Chandru Urs,29,1,A6
7742,5062,Selvam,61,1,A7
7743,5063,Ganesh,33,1,A1
7744,5064,Suresh,57,1,A1
7745,5065,Prasad,49,1,A1
7746,5067,Nasir Setty,24,1,A1
7747,5069,Roopa,48,2,A1
7748,5070,Iqbal Rao,40,1,A1
7749,5071,Muthu Achar,62,1,A1
7750,5072,Shivu,42,1,A1
7751,5073,Lakshmi,37,2,A1
7752,5074,Shabbir Iyer,58,1,A1
7753,5075,Usha,26,2,A1
7754,5077,Altaf,38,1,A1
7755,5078,Basavaraj Patil,53,1,A1
7756,5079,Altaf Patil,60,1,A1
7757,5079,Yogesh,61,1,A2
7758,5079,Basavaraj Naik,53,1,A3
7759,5080,Ravi Bhat,43,1,A1
7760,5080,Prakash Rao,20,1,A2
7761,5080,Sagar Reddy,42,1,A3
7762,5081,Suresh Naik,16,1,A1
7763,5081,Salim,37,1,A2
7764,5081,Somu Bhat,54,1,A3
7765,5081,Girish Rao,18,1,A4
7766,5081,Pallavi Nayak,36,2,A5
7767,5082,Ravi Gowda,43,1,A1
7768,5082,Nasir,38,1,A2
7769,5083,Selvam,59,1,A1
7770,5084,Selvam Desai,38,1,A1
7771,5085,Sagar Setty,50,1,A1
7772,5086,Nasir,20,1,A1
7773,5086,Raghu,58,1,A2
7774,5087,Muthu,49,1,A1
7775,5087,Roopa Kulkarni,64,2,A2
7776,5088,Nasir,20,1,A1
7777,5089,Vishal,57,1,A1
7778,5089,Dinesh Poojari,22,1,A2
7779,5090,Salim Desai,52,1,A1
7780,5090,Kiran Achar,58,1,A2
7781,5091,Anwar Shetty,52,1,A1
7782,5092,Naveen Achar,31,1,A1
7783,5093,Latha Sheikh,55,2,A1
7784,5094,Sagar Desai,46,1,A1
7785,5095,Yusuf,33,1,A1
7786,5097,Selvam,21,1,A1
7787,5097,Ashok,36,1,A2
7788,5098,Ramesh Rai,54,1,A1
7789,5099,Altaf Rai,48,1,A1
7790,5099,Imran,40,1,A2
7791,5099,Manjula Achar,59,2,A3
7792,5099,Anwar Rai,55,1,A4
7793,5099,Anwar Shetty,35,1,A5
7794,5100,Ashok,27,1,A1
7795,5101,Srinivas Hegde,39,1,A1
7796,5102,Santosh Poojari,60,1,A1
7797,5103,Vijay Bhat,64,1,A1
7798,5104,Muthu,55,1,A1
7799,5105,Sagar Urs,47,1,A1
7800,5105,Lakshmi Urs,37,2,A2
7801,5106,Salim Desai,17,1,A1
7802,5107,Altaf Kumar,49,1,A1
7803,5107,Mahesh Patil,62,1,A2
7804,5107,Shankar Naik,16,1,A3
7805,5107,Ganesh,50,1,A4
7806,5108,Farooq,45,1,A1
7807,5109,Arjun,26,1,A1
7808,5110,Prema,63,2,A1
7809,5112,Raju,56,1,A1
7810,5114,Dinesh Urs,47,1,A1
7811,5114,Sandeep,21,1,A2
7812,5114,Anwar,61,1,A3
7813,5114,Santosh Iyer,44,1,A4
7814,5114,Sandeep Desai,51,1,A5
7815,5114,Srinivas Patil,26,1,A6
7816,5114,Prakash,44,1,A7
7817,5115,Sagar,30,1,A1
7818,5116,Girish Gowda,65,1,A1
7819,5118,Imran Hegde,17,1,A1
7820,5119,Ashok Reddy,45,1,A1
7821,5119,Guru Iyer,56,1,A2
7822,5119,Harish Shetty,39,1,A3
7823,5120,Kavitha Setty,48,2,A1
7824,5122,Shivu Desai,27,1,A1
7825,5124,Arjun Kumar,55,1,A1
7826,5125,Sagar Achar,47,1,A1
7827,5126,Vishal Hegde,50,1,A1
7828,5126,Sunil Kumar,62,1,A2
7829,5127,Manoj Iyer,62,1,A1
7830,5128,Yogesh Shetty,20,1,A1
7831,5129,Mahesh Reddy,46,1,A1
7832,5130,Vijay,56,1,A1
7833,5131,Sunil Sheikh,63,1,A1
7834,5132,Anitha Naidu,42,2,A1
7835,5132,Ajay,61,1,A2
7836,5132,Ganesh Patil,39,1,A3
7837,5132,Rashmi,43,2,A4
7838,5132,Nagaraj Poojari,51,1,A5
7839,5133,Manoj Naidu,27,1,A1
7840,5134,Kiran,65,1,A1
7841,5134,Imran Hegde,56,1,A2
7842,5135,Selvam Setty,55,1,A1
7843,5135,Arjun Urs,35,1,A2
7844,5136,Vinod Sheikh,58,1,A1
7845,5137,Sunil Patil,49,1,A1
7846,5138,Ashok,20,1,A1
7847,5139,Rohit Bhat,55,1,A1
7848,5140,Srinivas,56,1,A1
7849,5140,Sunil Gowda,51,1,A2
7850,5140,Kiran,37,1,A3
7851,5140,Rohit,55,1,A4
7852,5141,Raghu Poojari,57,1,A1
7853,5141,Salim Naidu,16,1,A2
7854,5141,Shankar Reddy,46,1,A3
7855,5142,Sagar Reddy,23,1,A1
7856,5142,Yusuf Bhat,49,1,A2
7857,5143,Farooq,38,1,A1
7858,5144,Ashok Naidu,31,1,A1
7859,5144,Rafiq,19,1,A2
7860,5144,Sagar Rao,24,1,A3
7861,5144,Deepak Rai,21,1,A4
7862,5145,Yusuf,65,1,A1
7863,5146,Kiran Shetty,47,1,A1
7864,5147,Prakash,39,1,A1
7865,5148,Ramesh Poojari,46,1,A1
7866,5149,Suresh,30,1,A1
7867,5150,Prasad,26,1,A1
7868,5151,Salim Patil,25,1,A1
7869,5153,Farooq,29,1,A1
7870,5154,Muthu Rai,20,1,A1
7871,5156,Anand Kulkarni,63,1,A1
7872,5157,Shabbir Nayak,53,1,A1
7873,5158,Kiran Prasad,37,1,A1
7874,5159,Nagaraj,58,1,A1
7875,5160,Sunil Hegde,44,1,A1
7876,5161,Ganesh Kulkarni,54,1,A1
7877,5161,Yusuf Rao,64,1,A2
7878,5161,Kiran Prasad,22,1,A3
7879,5161,Raghu,18,1,A4
7880,5161,Rafiq Patil,36,1,A5
7881,5161,Rashmi,23,2,A6
7882,5161,Prakash,51,1,A7
7883,5162,Manjunath Shetty,51,1,A1
7884,5163,Anwar,36,1,A1
7885,5164,Vishal Poojari,35,1,A1
7886,5164,Imran Naik,52,1,A2
7887,5165,Ashok,19,1,A1
7888,5165,Vinod,22,1,A2
7889,5166,Arjun Naidu,59,1,A1
7890,5167,Yusuf Urs,50,1,A1
7891,5168,Suresh,58,1,A1
7892,5168,Manjunath,48,1,A2
7893,5169,Vishal,64,1,A1
7894,5170,Sunil Achar,57,1,A1
7895,5175,Selvam Naik,49,1,A1
7896,5176,Vishal,53,1,A1
7897,5177,Santosh Reddy,40,1,A1
7898,5178,Raju Iyer,46,1,A1
7899,5179,Jyothi,27,2,A1
7900,5179,Suresh,31,1,A2
7901,5180,Ravi,16,1,A1
7902,5181,Mahesh,51,1,A1
7903,5181,Naveen,28,1,A2
7904,5181,Ashok,17,1,A3
7905,5181,Vinod,46,1,A4
7906,5181,Raghu,33,1,A5
7907,5181,Karthik Naik,25,1,A6
7908,5182,Ravi Kulkarni,53,1,A1
7909,5183,Shankar Shetty,45,1,A1
7910,5184,Imran,20,1,A1
7911,5185,Iqbal,32,1,A1
7912,5185,Suresh Bhat,28,1,A2
7913,5186,Manoj Rai,46,1,A1
7914,5187,Deepak Prasad,65,1,A1
7915,5188,Santosh Patil,54,1,A1
7916,5188,Rashmi Rai,19,2,A2
7917,5188,Yogesh Sheikh,32,1,A3
7918,5189,Ashok Sheikh,41,1,A1
7919,5190,Ganesh Achar,58,1,A1
7920,5191,Ramesh Setty,64,1,A1
7921,5193,Nasir Gowda,16,1,A1
7922,5194,Chandru Naidu,53,1,A1
7923,5195,Yusuf Shetty,55,1,A1
7924,5196,Prakash Reddy,45,1,A1
7925,5197,Selvam,53,1,A1
7926,5197,Srinivas Desai,33,1,A2
7927,5198,Farooq Reddy,35,1,A1
7928,5198,Raju Setty,37,1,A2
7929,5199,Basavaraj Rao,27,1,A1
7930,5200,Selvam Desai,21,1,A1
7931,5201,Naveen Nayak,53,1,A1
7932,5202,Sunil,47,1,A1
7933,5202,Raju Reddy,20,1,A2
7934,5203,Girish Iyer,44,1,A1
7935,5203,Shankar Naidu,65,1,A2
7936,5203,Kiran Prasad,34,1,A3
7937,5203,Jyothi Khan,51,2,A4
7938,5205,Girija,54,2,A1
7939,5206,Basavaraj,40,1,A1
7940,5207,Manoj Bhat,48,1,A1
7941,5207,Nagaraj,58,1,A2
7942,5207,Farooq Setty,50,1,A3
7943,5208,Basavaraj,18,1,A1
7944,5211,Sowmya,54,2,A1
7945,5211,Raghu Hegde,42,1,A2
7946,5211,Shankar,36,1,A3
7947,5211,Girish,29,1,A4
7948,5211,Basavaraj,39,1,A5
7949,5213,Somu,24,1,A1
7950,5214,Rafiq Rao,59,1,A1
7951,5215,Salim Setty,18,1,A1
7952,5216,Vinod Rao,61,1,A1
7953,5216,Girish Kulkarni,61,1,A2
7954,5216,Arjun Kulkarni,19,1,A3
7955,5216,Somu,63,1,A4
7956,5216,Ashok Prasad,18,1,A5
7957,5216,Sandeep Naidu,36,1,A6
7958,5217,Anand,24,1,A1
7959,5218,Shivu Sheikh,31,1,A1
7960,5218,Deepak,53,1,A2
7961,5219,Mahesh Rao,52,1,A1
7962,5220,Sandeep,27,1,A1
7963,5221,Srinivas Bhat,49,1,A1
7964,5222,Basavaraj,40,1,A1
7965,5223,Ajay Nayak,16,1,A1
7966,5224,Kiran Achar,46,1,A1
7967,5224,Shivu Reddy,60,1,A2
7968,5224,Vinod Patil,27,1,A3
7969,5224,Santosh Urs,41,1,A4
7970,5224,Chandru,55,1,A5
7971,5224,Imran Iyer,49,1,A6
7972,5225,Nagaraj,25,1,A1
7973,5226,Chandru Shetty,64,1,A1
7974,5227,Sandeep,32,1,A1
7975,5227,Deepak Kulkarni,37,1,A2
7976,5227,Prema Bhat,60,2,A3
7977,5229,Anand,19,1,A1
7978,5230,Yogesh,23,1,A1
7979,5231,Chandru Prasad,27,1,A1
7980,5232,Suresh,57,1,A1
7981,5233,Basavaraj Naidu,22,1,A1
7982,5234,Salim Shetty,16,1,A1
7983,5234,Farooq,64,1,A2
7984,5234,Ayesha Naidu,21,2,A3
7985,5234,Ganesh Kumar,46,1,A4
7986,5235,Anitha,20,2,A1
7987,5235,Imran Nayak,31,1,A2
7988,5235,Farooq,46,1,A3
7989,5236,Rohit Setty,46,1,A1
7990,5236,Basavaraj Bhat,38,1,A2
7991,5236,Vishal Iyer,52,1,A3
7992,5236,Iqbal,51,1,A4
7993,5237,Prema Naik,51,2,A1
7994,5238,Selvam,58,1,A1
7995,5239,Guru Patil,30,1,A1
7996,5239,Jyothi,61,2,A2
7997,5239,Yogesh Rai,53,1,A3
7998,5239,Rohit,40,1,A4
7999,5239,Sandeep,45,1,A5
8000,5239,Salim Urs,37,1,A6
8001,5239,Anand Hegde,22,1,A7
8002,5239,Vishal Bhat,42,1,A8
8003,5240,Manjunath Urs,46,1,A1
8004,5240,Ramesh Kumar,21,1,A2
8005,5240,Sandeep Sheikh,35,1,A3
8006,5241,Girish,28,1,A1
8007,5241,Ashok,30,1,A2
8008,5242,Mahesh Khan,37,1,A1
8009,5243,Ravi,35,1,A1
8010,5244,Somu Naik,42,1,A1
8011,5244,Selvam,23,1,A2
8012,5244,Raju Setty,19,1,A3
8013,5245,Naveen Shetty,43,1,A1
8014,5245,Selvam,41,1,A2
8015,5246,Manoj Sheikh,28,1,A1
8016,5247,Manjunath Khan,43,1,A1
8017,5248,Dinesh Desai,33,1,A1
8018,5248,Raju Nayak,62,1,A2
8019,5249,Salim,32,1,A1
8020,5250,Deepa,46,2,A1
8021,5251,Santosh Hegde,26,1,A1
8022,5252,Basavaraj,57,1,A1
8023,5252,Yusuf,32,1,A2
8024,5253,Yogesh,26,1,A1
8025,5255,Rafiq Bhat,23,1,A1
8026,5255,Karthik,50,1,A2
8027,5255,Nasir Kumar,25,1,A3
8028,5255,Sheela,63,2,A4
8029,5256,Shankar,60,1,A1
8030,5257,Suresh Kulkarni,62,1,A1
8031,5260,Nagaraj Iyer,65,1,A1
8032,5261,Fathima Iyer,33,2,A1
8033,5261,Prema Nayak,54,2,A2
8034,5262,Sagar,18,1,A1
8035,5263,Prasad,48,1,A1
8036,5264,Srinivas,34,1,A1
