ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2075,1971,Radha Rai,30,2,2,4,2
2076,1972,Praveen Sharma,40,11,1,1,1
2077,1973,Siddappa Menon,37,2,7,1,1
2078,1974,Channabasappa Shetty,51,1,1,8,1
2079,1975,Divya,18,9,2,7,2
2080,1976,Pallavi Iyer,23,1,2,7,2
2081,1977,Zeenath,30,1,1,3,2
2082,1978,Yusuf Menon,34,13,1,7,1
2083,1979,Imran Poojari,40,13,1,3,1
2084,1980,Venkatesh Pujari,55,4,3,7,1
2085,1981,Renuka Rao,67,3,1,4,2
2086,1982,Sarala,23,4,1,7,2
2087,1983,Shankar Hegde,44,14,1,3,1
2088,1984,Jyothi Khan,32,2,1,3,2
2089,1985,Basavaraj Hegde,43,18,7,7,1
2090,1986,Praveen Naidu,52,4,1,8,1
2091,1987,Vidya Kumar,27,1,2,8,2
2092,1988,Iqbal Urs,35,1,4,1,1
2093,1989,Chaitra Bhat,61,4,1,5,2
2094,1990,Ravi,28,4,3,8,1
2095,1991,Raju,40,4,1,8,1
2096,1992,Basava Chavan,37,1,1,3,1
2097,1993,Roopa Desai,20,15,1,1,2
2098,1994,Leela Rai,18,1,2,7,2
2099,1995,Shivakumar,42,3,2,8,1
2100,1996,Nandini Sharma,56,9,1,2,2
2101,1997,Gurunath Reddy,45,8,3,6,1
2102,1997,Girish Khan,26,3,1,1,1
2103,1998,Shankar Poojari,38,11,1,1,1
2104,1999,Pushpa Rao,36,9,5,2,2
2105,2000,Dinesh Sheikh,48,9,2,8,1
2106,2001,Jyothi Yadav,37,8,1,3,2
2107,2002,Chandru Naik,40,8,3,8,1
2108,2003,Raju Shetty,38,4,1,7,1
2109,2004,Basava Menon,44,3,2,2,1
2110,2004,Savitri Achar,32,1,1,3,2
2111,2004,Lakshmi Achar,41,13,1,1,2
2112,2005,Krishna Kulkarni,54,6,1,5,1
2113,2006,Leela Kumar,39,4,1,1,2
2114,2007,Lokesh Iyer,46,14,1,2,1
2115,2008,Padma Rao,37,14,1,3,2
2116,2009,Renuka Poojari,40,15,1,8,2
2117,2010,Sandeep Bhat,18,14,1,5,1
2118,2011,Vijay Sheikh,45,17,1,6,1
2119,2012,Sowmya Urs,33,6,1,1,2
2120,2013,Iqbal,37,13,2,2,1
2121,2014,Selvam Naidu,55,12,1,3,1
2122,2015,Sujatha Shetty,50,11,1,4,2
2123,2016,Malati Bhat,27,1,1,2,2
2124,2017,Shanthi Menon,48,2,1,1,2
2125,2018,Radha Shetty,18,9,1,4,3
2126,2019,Malati Shetty,33,15,1,2,2
2127,2020,Nagaraj Rao,50,7,1,1,1
2128,2020,Manoj Chavan,52,16,5,1,1
2129,2021,Manjunath Shetty,55,12,2,7,1
2130,2022,Girish Menon,36,3,1,1,1
2131,2023,Basavaraj Rai,34,2,2,1,1
2132,2024,Guru Kulkarni,56,4,1,1,1
2133,2025,Manjunath Sharma,46,3,1,7,1
2134,2026,Rekha Hegde,40,6,1,8,2
2135,2027,Guru Yadav,45,9,1,7,1
2136,2028,Shanthi Jain,39,9,2,1,2
2137,2029,Vishal Achar,36,12,2,1,1
2138,2030,Sandeep,60,14,3,3,1
2139,2031,Krishna Urs,50,17,1,8,1
2140,2032,Farooq Khan,35,2,1,7,1
2141,2033,Rakesh Bandi,40,1,4,3,1
2142,2034,Channabasappa Sheikh,28,8,1,2,1
2143,2035,Selvam Naidu,28,13,1,8,1
2144,2036,Mary Pillai,46,5,1,6,2
2145,2037,Shankar Rao,18,7,1,8,1
2146,2038,Javed Iyer,18,2,1,2,1
2147,2039,Ravi Patil,37,5,1,1,1
2148,2040,Bhagya Naidu,46,15,1,3,3
2149,2040,Ramesh Reddy,41,11,1,6,1
2150,2041,Vanaja Urs,37,17,1,7,2
2151,2042,Basava Gowda,18,5,1,6,1
2152,2043,Netravathi Reddy,38,5,1,3,2
2153,2043,Altaf Khan,35,5,1,3,1
2154,2044,Anwar Urs,18,1,1,1,1
2155,2045,Renuka Poojari,18,3,1,1,2
2156,2046,Raju Jain,36,6,1,8,1
2157,2047,Roopa Urs,40,2,1,1,2
2158,2048,Puttaraju Chavan,22,8,1,7,1
2159,2049,Vishal Nayak,44,13,1,3,1
2160,2050,Naveen Yadav,32,15,1,5,1
2161,2051,Siddappa Khan,51,1,1,3,1
2162,2052,Shivakumar Urs,62,13,1,6,1
2163,2053,Malati Gowda,36,15,1,1,2
2164,2054,Geetha Iyer,56,13,2,7,2
2165,2055,Iqbal Iyer,29,3,1,1,1
2166,2056,Sudha Chavan,44,11,2,7,2
2167,2057,Girish Rao,36,1,1,7,1
2168,2058,Shivu Hegde,34,10,3,1,1
2169,2059,Sandeep Kulkarni,39,5,1,6,1
2170,2060,Basavaraj Reddy,29,5,1,6,1
2171,2061,Salim,28,9,1,2,1
2172,2062,Dinesh Sharma,25,14,1,8,1
2173,2063,Basava Hegde,40,15,1,1,1
2174,2064,Rekha Sheikh,54,2,1,1,2
2175,2065,Krishna,69,1,1,5,1
2176,2066,Devraj Kabadi,47,14,1,1,1
2177,2067,Naveen Jain,70,3,4,6,1
2178,2068,Manjunath Shetty,28,10,2,3,1
2179,2069,Anthony Shetty,41,4,1,8,1
2180,2070,Sowmya Naidu,50,15,1,5,2
2181,2070,Manjula Kumar,18,14,1,6,2
2182,2071,Kavya Urs,68,5,1,7,2
2183,2072,Pushpa Rai,45,15,1,4,3
2184,2073,Lokesh,32,1,1,7,1
2185,2074,Chaitra Nayak,40,4,1,4,2
2186,2075,Sarala Patil,53,3,1,4,2
2187,2076,Sandeep Shetty,31,4,1,4,1
2188,2077,Prasad Khan,28,9,1,1,1
2189,2078,Prasad Khan,33,4,1,6,1
2190,2078,Raju Reddy,28,9,1,4,1
2191,2079,Ganesh Achar,37,3,1,5,1
2192,2080,Salim Kumar,50,4,3,4,1
2193,2081,Dinesh Bhat,25,1,3,4,1
2194,2082,Yusuf Achari,32,9,1,1,1
2195,2083,Geetha Nayak,27,7,1,4,2
2196,2084,Pushpa Yadav,18,8,2,6,2
2197,2085,Harish Nayak,36,7,1,4,1
2198,2086,Ajay,40,2,1,7,1
2199,2087,Raju Poojari,25,15,1,6,1
2200,2088,Praveen Poojari,32,4,1,3,1
2201,2089,Rakesh Poojari,41,13,1,3,1
2202,2090,Suresh,34,5,1,6,1
2203,2091,Javed Gowda,22,17,1,1,1
2204,2092,Mary Patil,31,3,1,6,2
2205,2093,Kavya Kulkarni,41,5,1,2,2
2206,2094,Renuka Rao,44,9,1,4,2
2207,2094,Krishna Poojari,27,4,1,2,1
2208,2095,Rekha Gowda,44,12,1,2,2
2209,2096,Ravi Bandi,20,16,1,4,1
2210,2097,Altaf Gowda,23,1,1,7,1
2211,2098,Farooq,32,9,1,8,1
2212,2099,Rajeshwari Sharma,49,7,2,2,2
2213,2099,Naveen Sharma,38,1,1,7,1
2214,2100,Shivu Rao,24,5,1,6,1
2215,2101,Rakesh Bandi,44,1,1,3,1
2216,2102,Sowmya Sheikh,44,8,2,1,2
2217,2103,Guru Reddy,36,14,2,4,1
2218,2104,Rakesh Yadav,24,14,4,4,1
2219,2105,Leela Desai,37,4,1,3,2
2220,2106,Farooq Bhat,49,5,2,2,1
2221,2107,Lakshmi Pillai,53,3,1,1,2
2222,2108,Geetha Yadav,55,6,1,4,2
2223,2109,Farida Bhat,39,12,6,5,2
2224,2110,Leela Patil,35,12,3,1,2
2225,2111,Puttaraju Hegde,41,4,7,2,1
2226,2112,Farooq Achari,35,13,3,1,1
2227,2113,Altaf Nayak,46,12,1,7,1
2228,2114,Ajay Sheikh,56,1,1,3,1
2229,2115,Somu Sheikh,45,5,1,6,1
2230,2116,Bhagya Kabadi,39,1,2,1,2
2231,2117,Gurunath Sheikh,41,4,1,1,1
2232,2118,Farooq Bhat,35,12,2,1,1
2233,2119,Guru,25,16,1,7,1
2234,2120,Geetha,34,11,3,6,2
2235,2121,Girish,45,15,1,7,1
2236,2122,Meena Shetty,20,10,1,3,2
2237,2123,Ravi Naidu,41,5,1,4,1
2238,2124,Shankar Kumar,36,5,2,1,1
2239,2125,Rakesh Nayak,22,4,1,4,1
2240,2126,Vanaja Reddy,51,6,1,1,2
2241,2127,Manjunath Kulkarni,18,1,1,8,1
2242,2128,Renuka,31,15,5,1,2
2243,2129,Vanaja Rai,46,9,1,5,2
2244,2130,Mahesh Nayak,18,12,2,1,1
2245,2131,Chandru Pillai,37,6,1,3,1
2246,2132,Raju Yadav,46,4,1,5,1
2247,2133,Shobha Pillai,36,13,1,2,2
2248,2134,Geetha Kabadi,19,7,1,5,2
2249,2135,Nasir Achar,48,5,1,3,1
2250,2136,Shobha Hegde,25,7,1,8,2
2251,2137,Pushpa Sharma,29,4,1,8,2
2252,2138,Lakshmi Naik,31,2,1,7,2
2253,2139,Ravi Chavan,24,3,1,1,1
2254,2140,Ayesha Kumar,52,9,1,6,2
2255,2141,Ramesh Pillai,44,3,1,2,1
2256,2142,Halappa Nayak,22,10,1,1,1
2257,2143,Selvam Kulkarni,40,14,1,4,1
2258,2144,Vijay,52,10,1,1,1
2259,2145,Prasad Poojari,18,2,1,1,1
2260,2146,Chandru Poojari,36,15,1,5,1
2261,2147,Mallikarjun,34,2,2,1,1
2262,2148,Devraj Shetty,47,6,1,2,1
2263,2149,Javed Chavan,18,5,1,7,1
2264,2150,Pushpa Naidu,54,2,1,8,2
2265,2151,Selvam Poojari,36,3,1,1,1
2266,2152,Chandru Khan,34,14,1,6,1
2267,2152,Yusuf Hegde,49,9,1,5,1
2268,2153,Lokesh Menon,54,3,1,1,1
2269,2154,Venkatesh,35,1,1,8,1
2270,2155,Selvam Reddy,31,14,1,5,1
2271,2156,Ramesh Sharma,39,16,1,1,1
2272,2157,Lakshmi Naik,56,12,1,3,2
2273,2158,Rafiq Khan,38,14,7,1,1
2274,2159,Raju Sharma,46,17,1,4,1
2275,2160,Suresh Sharma,27,13,2,3,1
2276,2161,Halappa Bandi,26,2,5,1,1
2277,2162,Shobha Menon,33,7,1,8,2
2278,2163,Javed Jain,34,1,1,6,1
2279,2164,Geetha Sharma,26,10,1,5,2
2280,2165,Ganesh Khan,39,7,1,5,1
2281,2166,Renuka Pujari,26,6,1,1,2
2282,2167,Mallikarjun Bhat,42,11,1,4,1
2283,2167,Geetha Kabadi,35,5,1,7,2
2284,2168,Renuka Naik,19,13,1,3,2
2285,2169,Sandeep Naidu,33,4,1,5,1
2286,2170,Mary Pujari,45,1,1,4,2
2287,2171,Rakesh Poojari,49,9,1,4,1
2288,2172,Shivu Shetty,42,4,1,5,1
2289,2173,Prasad Reddy,45,14,1,4,1
2290,2174,Harish Patil,18,12,1,4,1
2291,2175,Rakesh Gowda,37,9,1,4,1
2292,2175,Ganesh Naidu,39,2,2,1,1
2293,2175,Rafiq,25,15,1,4,1
2294,2176,Kamala Bandi,46,3,1,4,2
2295,2177,Sudha Poojari,30,4,1,4,2
2296,2178,Meena Iyer,25,18,1,1,2
2297,2179,Chaitra,42,11,1,3,2
2298,2179,Channabasappa Chavan,55,3,2,8,1
2299,2180,Anthony Reddy,53,10,2,2,1
2300,2181,Gurunath Pillai,18,15,1,4,1
2301,2182,Sudha,32,5,1,1,2
2302,2183,Anthony Pujari,32,16,1,2,1
2303,2184,Krishna Urs,52,5,1,1,1
2304,2185,Ravi Shetty,62,2,3,7,1
2305,2186,Anitha Nayak,40,10,1,7,2
2306,2187,Raju Poojari,65,11,1,5,1
2307,2188,Naveen Kabadi,38,1,2,8,1
2308,2189,Pushpa,46,11,2,5,2
2309,2190,Guru Desai,42,11,1,8,1
2310,2191,Bhagya Iyer,36,12,1,4,2
2311,2192,Shivakumar Nayak,31,8,1,6,1
2312,2193,Uma,35,2,1,4,2
2313,2194,Nagaraj Rai,21,5,1,2,1
2314,2195,Farooq Chavan,34,3,1,2,1
2315,2196,Manjula,41,5,1,7,2
2316,2197,Manoj Pujari,25,3,1,4,1
2317,2198,Vishal Iyer,56,11,1,5,1
2318,2199,Nasreen Rao,48,7,1,1,2
2319,2200,Anwar Shetty,41,8,1,6,1
2320,2201,Basava Nayak,47,13,1,3,1
2321,2202,Malati,18,5,1,1,2
2322,2203,Manjunath Hegde,36,12,3,5,1
2323,2204,Vidya Kabadi,25,8,2,5,2
2324,2205,Radha,47,9,1,1,2
2325,2206,Ravi Shetty,38,15,2,6,1
2326,2207,Manjunath Iyer,40,10,1,2,1
2327,2208,Javed Bandi,21,16,2,5,1
2328,2209,Vijay Sharma,36,5,1,4,1
2329,2210,Gurunath Rao,36,1,1,3,1
2330,2211,Yashoda Yadav,18,14,2,7,2
2331,2212,Harish Jain,33,1,1,5,1
2332,2213,Radha Achari,39,4,2,3,2
2333,2214,Krishna Kulkarni,54,10,1,4,1
2334,2215,Anitha Naik,47,4,6,4,2
2335,2216,Suresh Sharma,46,9,2,8,1
2336,2217,Lakshmi Hegde,20,7,1,2,2
2337,2218,Halappa Sheikh,43,9,1,7,1
2338,2219,Salim Pillai,27,1,2,2,1
2339,2220,Javed Kulkarni,19,1,1,7,1
2340,2221,Yusuf Chavan,28,14,1,2,1
2341,2222,Basava Kabadi,32,7,1,2,1
2342,2223,Somu Reddy,36,5,2,8,1
2343,2224,Somu Patil,46,3,1,6,1
2344,2225,Mahesh Pujari,47,1,1,3,1
2345,2226,Nasreen,31,10,1,3,2
2346,2227,Rakesh Naidu,30,5,1,1,1
2347,2228,Shankar Yadav,47,4,1,3,1
2348,2229,Venkatesh Chavan,48,5,1,8,1
2349,2230,Raju Gowda,55,5,1,1,1
2350,2231,Shivakumar Reddy,45,4,2,5,1
2351,2231,Anthony,33,3,1,1,1
2352,2231,Somu,42,2,1,3,1
2353,2232,Naveen Gowda,32,7,1,5,1
2354,2233,Leela Achari,26,1,1,2,2
2355,2234,Yashoda Menon,51,3,1,7,2
2356,2235,Gurunath Nayak,30,12,1,7,1
2357,2236,Radha Sharma,18,2,1,1,2
2358,2237,Praveen Kulkarni,44,12,1,7,1
2359,2238,Sudha Reddy,20,15,1,1,2
2360,2239,Kamala Sheikh,27,12,1,2,2
2361,2240,Anthony,34,9,1,8,1
2362,2241,Ayesha Naidu,21,8,1,3,2
2363,2242,Nandini,51,3,1,1,2
2364,2243,Guru,18,12,1,1,1
2365,2244,Roopa,40,18,1,4,2
2366,2245,Imran Kulkarni,47,17,2,1,1
2367,2246,Geetha Pillai,31,5,1,8,2
2368,2247,Girish,35,7,1,1,1
2369,2248,Basava Reddy,40,7,1,1,1
2370,2249,Naveen Reddy,42,1,1,4,1
2371,2250,Divya Kumar,38,4,1,3,2
2372,2251,Sarala Reddy,34,5,1,1,2
2373,2252,Shivakumar,45,4,1,8,1
2374,2253,Dinesh Reddy,43,12,1,3,1
2375,2254,Mallikarjun Naik,51,14,1,4,1
2376,2255,Anthony Khan,41,11,1,3,1
2377,2256,Sandeep Achari,42,13,1,2,1
2378,2257,Sowmya Bandi,37,4,2,8,2
2379,2258,Manjunath Achar,42,15,1,1,1
2380,2259,Geetha Poojari,43,12,1,7,2
2381,2260,Nasir Naidu,23,4,1,1,1
2382,2261,Yashoda Pillai,46,8,5,6,2
2383,2262,Basava Bhat,31,2,1,6,1
2384,2263,Sunanda Desai,47,3,1,7,2
2385,2264,Yashoda Sharma,26,6,2,8,2
2386,2264,Mary Patil,45,18,2,4,2
2387,2265,Nasir Sheikh,21,17,5,1,1
2388,2266,Sandeep Iyer,44,4,1,4,1
2389,2267,Channabasappa Reddy,18,9,2,7,1
2390,2268,Altaf Gowda,57,6,3,4,1
2391,2268,Sandeep Iyer,32,2,2,1,1
2392,2269,Salim Pillai,49,2,1,8,1
2393,2269,Somu Achar,40,7,1,2,1
2394,2269,Farida Naik,38,2,1,4,2
2395,2270,Pallavi Kulkarni,37,8,2,1,2
2396,2271,Sowmya Kumar,38,11,1,3,2
2397,2272,Leela Pillai,37,1,1,3,2
2398,2273,Pallavi Jain,34,15,1,8,2
2399,2274,Nasir Kabadi,46,4,1,3,1
2400,2275,Jyothi Desai,24,16,1,1,2
2401,2276,Lokesh Gowda,34,8,1,1,1
2402,2277,Chaitra,43,3,1,2,2
2403,2278,Raju Pujari,29,15,1,3,1
2404,2279,Meena,32,2,2,6,2
2405,2280,Rajeshwari Menon,18,10,1,5,2
2406,2281,Sowmya Patil,36,2,1,4,2
2407,2282,Shivakumar Hegde,41,9,1,2,1
2408,2283,Rafiq,64,4,1,1,1
2409,2284,Padma Kulkarni,20,16,1,7,2
2410,2285,Nasir Jain,32,15,1,1,1
2411,2285,Anwar Gowda,35,1,1,4,1
2412,2286,Salim Khan,39,3,6,1,1
2413,2287,Nasreen,40,15,3,6,2
2414,2288,Nasreen Sheikh,39,17,1,6,2
2415,2289,Raju Sharma,35,2,1,8,1
2416,2289,Vidya Achar,45,2,1,2,2
2417,2290,Netravathi Pillai,29,4,1,8,2
2418,2291,Rajeshwari Nayak,59,12,1,1,3
2419,2292,Farida Achar,18,11,1,3,2
2420,2293,Ajay Gowda,36,18,3,5,1
2421,2294,Rajeshwari Jain,49,4,1,1,3
2422,2295,Somu Rai,20,5,3,7,1
2423,2296,Shivu Kumar,40,13,1,2,1
2424,2297,Girija Kulkarni,61,2,1,5,2
2425,2298,Gurunath Urs,37,1,1,6,1
2426,2299,Pallavi Kulkarni,59,10,1,7,2
2427,2300,Ajay Achar,45,4,1,5,1
2428,2301,Malati Pillai,28,1,1,5,2
2429,2302,Krishna Jain,39,2,1,1,1
2430,2303,Savitri Yadav,27,12,1,6,2
2431,2304,Imran Poojari,18,6,2,2,1
2432,2305,Malati Rai,19,3,1,6,2
2433,2306,Rakesh Khan,42,13,1,1,1
2434,2307,Anitha Bandi,36,11,1,5,2
2435,2308,Ayesha,37,12,2,1,2
2436,2309,Imran Bandi,18,18,1,2,1
2437,2309,Manoj Chavan,23,14,2,5,1
2438,2310,Radha Rao,41,3,1,4,2
2439,2311,Iqbal Achar,18,9,1,2,1
2440,2312,Halappa,41,11,1,5,1
2441,2313,Selvam Sharma,38,5,1,7,1
2442,2313,Chandru Sheikh,21,1,2,4,1
2443,2314,Kavya Bhat,57,8,1,4,2
2444,2315,Vijay Yadav,39,14,1,7,1
2445,2315,Krishna Naidu,44,8,1,3,1
2446,2316,Mahesh Gowda,36,5,1,3,1
2447,2317,Sarala Menon,49,17,3,6,2
2448,2318,Pallavi Pillai,48,2,1,2,2
2449,2319,Yusuf Reddy,39,16,2,4,1
2450,2320,Manjula Menon,41,12,1,4,2
2451,2321,Mallikarjun Rao,40,4,1,3,1
2452,2322,Ganesh Sheikh,39,1,1,8,1
2453,2323,Padma Menon,33,4,1,8,2
2454,2324,Praveen,56,1,1,1,1
2455,2325,Ayesha Kumar,18,8,1,8,2
2456,2326,Suresh Bandi,39,15,1,4,1
2457,2327,Chandru Kulkarni,48,12,1,1,1
2458,2328,Harish,49,10,1,1,1
2459,2329,Manoj Iyer,39,5,1,7,1
2460,2330,Prasad Achar,18,6,1,4,1
2461,2331,Anthony Shetty,21,3,1,1,1
2462,2332,Farooq Bandi,34,3,1,7,1
2463,2333,Shivakumar Yadav,39,8,1,7,1
2464,2334,Ajay Naidu,41,8,2,8,1
2465,2335,Guru,31,3,1,1,1
2466,2336,Suresh Bhat,28,17,1,3,1
2467,2337,Somu Iyer,34,9,1,6,1
2468,2338,Siddappa Naik,18,10,1,6,1
2469,2339,Nandini,42,16,1,1,2
2470,2340,Manjunath Nayak,20,9,1,8,1
2471,2341,Shankar Nayak,34,7,1,4,1
2472,2342,Vijay Desai,40,9,2,2,1
2473,2343,Anwar Jain,19,6,1,1,1
2474,2344,Sowmya Kulkarni,51,12,2,7,2
2475,2345,Ravi Shetty,43,12,1,7,1
2476,2346,Praveen Bhat,42,3,1,8,1
2477,2347,Chaitra Jain,40,15,1,8,2
2478,2348,Chaitra,30,17,1,6,2
2479,2348,Prasad,18,6,2,7,1
2480,2349,Pallavi Reddy,31,6,1,7,2
2481,2350,Manjula Reddy,47,3,2,3,2
2482,2351,Iqbal Gowda,58,12,1,2,1
2483,2352,Sandeep,18,4,1,3,1
2484,2353,Padma Menon,54,9,1,2,2
2485,2354,Gurunath Bhat,42,8,2,2,1
2486,2355,Channabasappa Iyer,32,1,2,6,1
2487,2356,Lakshmi Naidu,28,17,1,2,2
2488,2357,Nasir Achar,34,7,1,2,1
2489,2358,Savitri Jain,43,8,1,8,2
2490,2359,Lakshmi Naidu,32,3,1,3,2
2491,2360,Ramesh Gowda,37,1,1,7,1
2492,2361,Somu Naidu,53,4,1,1,1
2493,2362,Radha Rai,56,3,1,3,2
2494,2363,Rekha Naik,54,7,1,4,2
2495,2364,Selvam Sheikh,40,14,1,1,1
2496,2365,Mallikarjun,44,8,1,8,1
2497,2366,Altaf Desai,46,6,1,5,1
2498,2367,Yashoda Rai,51,2,1,4,2
2499,2368,Shivu Gowda,51,5,1,7,1
2500,2369,Iqbal Achari,60,2,1,3,1
2501,2370,Yusuf Pillai,18,14,1,2,1
2502,2371,Krishna Kulkarni,54,15,1,1,1
2503,2372,Channabasappa Achar,31,12,1,2,1
2504,2373,Selvam Kulkarni,34,1,1,7,1
2505,2374,Altaf Bandi,48,2,1,7,1
2506,2375,Rakesh Kumar,50,4,1,1,1
2507,2376,Guru Desai,29,13,1,6,1
2508,2377,Vishal Pillai,37,16,1,7,1
2509,2378,Chandru Kabadi,18,14,1,5,1
2510,2379,Naveen Pujari,24,16,1,4,1
2511,2379,Manoj Gowda,51,9,1,3,1
2512,2380,Javed Bandi,43,4,1,7,1
2513,2381,Geetha Gowda,33,8,1,2,2
2514,2382,Uma Desai,41,12,1,4,2
2515,2383,Chaitra Bhat,45,10,1,1,2
2516,2384,Anwar Reddy,55,9,1,1,1
2517,2385,Lakshmi Sheikh,42,8,1,1,2
2518,2386,Ayesha Kabadi,35,11,1,3,2
2519,2387,Radha Rai,49,3,1,7,2
2520,2388,Farooq Rai,35,12,1,1,1
2521,2389,Dinesh Naidu,34,2,1,3,1
2522,2390,Nasir Kumar,50,6,1,3,1
2523,2391,Shankar Kabadi,45,6,1,2,1
2524,2392,Kamala,26,8,1,1,2
2525,2393,Halappa Jain,38,18,2,7,1
2526,2394,Renuka Menon,43,2,1,1,2
2527,2395,Mahesh Kabadi,31,3,1,4,1
2528,2396,Yusuf Sharma,63,15,1,7,1
2529,2397,Manoj Rai,48,13,1,7,1
2530,2398,Nasir Kabadi,18,14,1,4,1
2531,2399,Sudha Poojari,25,4,1,7,2
2532,2400,Halappa Achari,33,3,2,4,1
2533,2401,Chaitra Jain,33,12,1,7,2
2534,2402,Altaf Naidu,52,3,1,6,1
2535,2403,Ganesh Sheikh,27,14,1,8,1
2536,2404,Altaf Bandi,37,9,1,7,1
2537,2405,Mallikarjun,36,7,1,3,1
2538,2406,Devraj Rao,34,4,1,1,1
2539,2407,Gurunath Chavan,48,6,2,7,1
2540,2408,Rekha Khan,35,13,4,1,2
2541,2409,Pallavi Kabadi,21,1,1,3,2
2542,2410,Vishal,36,7,1,6,1
2543,2411,Girija,49,12,1,3,2
2544,2412,Zeenath Iyer,36,9,1,1,2
2545,2413,Somu,22,14,1,8,1
2546,2414,Venkatesh Shetty,48,15,1,7,1
2547,2415,Zeenath Rao,30,12,1,7,2
2548,2416,Somu Reddy,41,4,2,6,1
2549,2417,Malati Patil,60,13,1,7,2
2550,2418,Leela Kabadi,41,2,1,2,2
2551,2419,Basava Bhat,49,6,1,1,1
2552,2420,Farida Naik,24,16,1,7,2
2553,2421,Sunanda Bandi,49,1,7,7,2
2554,2422,Praveen Menon,18,4,2,1,1
2555,2423,Rafiq Khan,50,13,1,1,1
2556,2424,Somu Naik,38,7,3,2,1
2557,2425,Jyothi Poojari,31,11,1,3,2
2558,2426,Zeenath,22,5,1,5,2
2559,2427,Ganesh Pujari,18,4,1,4,1
2560,2428,Jyothi Menon,32,2,2,6,2
2561,2429,Mallikarjun,18,1,1,8,1
2562,2430,Vishal Chavan,42,7,2,7,1
2563,2431,Lokesh Sharma,41,10,2,5,1
2564,2432,Iqbal Kulkarni,18,7,3,8,1
2565,2433,Iqbal Reddy,54,1,1,7,1
2566,2434,Krishna Naidu,41,9,1,1,1
2567,2435,Shivu Nayak,38,14,1,4,1
2568,2436,Leela Chavan,35,7,1,1,2
2569,2437,Rakesh Pillai,18,14,1,4,1
2570,2438,Basavaraj Kabadi,23,1,1,3,1
2571,2439,Ayesha Sharma,45,3,1,3,2
2572,2440,Radha Yadav,31,13,1,1,2
2573,2441,Manjula Khan,32,10,1,3,2
2574,2442,Ajay Hegde,29,5,1,4,1
2575,2443,Imran,24,6,1,7,1
2576,2444,Gurunath Poojari,26,1,1,6,1
2577,2445,Manjunath Kabadi,27,16,1,8,1
2578,2446,Roopa Sharma,42,7,1,3,2
2579,2447,Chandru Urs,34,5,7,8,1
2580,2448,Krishna Pujari,56,12,4,3,1
2581,2449,Rakesh Kabadi,18,14,2,1,1
2582,2450,Ravi Naidu,40,3,1,5,1
2583,2451,Prasad Khan,26,3,1,5,1
2584,2452,Yashoda Kumar,32,9,1,7,2
2585,2453,Shivakumar Pillai,18,8,1,4,1
2586,2454,Channabasappa Poojari,42,2,1,1,1
2587,2455,Nandini Kabadi,38,9,1,8,2
2588,2456,Guru Achar,48,1,1,2,1
2589,2457,Bhagya Kumar,48,16,3,2,2
2590,2458,Basavaraj Pillai,21,16,1,2,1
2591,2459,Sandeep Kumar,56,7,1,5,1
2592,2460,Puttaraju Naidu,24,12,1,6,1
2593,2461,Dinesh Chavan,46,4,2,1,1
2594,2462,Nasreen Achari,49,2,3,4,3
2595,2463,Sandeep Kabadi,42,17,1,8,1
2596,2464,Ganesh,18,10,1,8,1
2597,2465,Naveen Iyer,18,2,1,8,1
2598,2466,Chaitra Achari,23,16,1,1,2
2599,2467,Prasad Shetty,32,5,1,4,1
2600,2468,Sarala Urs,29,1,1,7,2
2601,2469,Basavaraj Nayak,47,8,1,5,1
2602,2470,Rafiq,20,4,1,2,1
2603,2471,Iqbal Pujari,47,6,1,8,1
2604,2471,Guru Nayak,38,18,2,7,1
2605,2471,Shanthi Desai,40,12,1,8,2
2606,2472,Kamala,21,11,4,1,2
2607,2473,Altaf Reddy,41,13,1,3,1
2608,2474,Javed,37,12,1,7,1
2609,2475,Dinesh Urs,38,15,1,4,1
2610,2476,Ganesh Sharma,55,13,1,2,1
2611,2477,Altaf Bandi,38,11,1,1,1
2612,2478,Sunanda Bandi,65,3,3,6,2
2613,2479,Mallikarjun Yadav,54,11,1,3,1
2614,2480,Shivakumar Menon,32,5,5,3,1
2615,2481,Pushpa Pillai,39,2,1,1,2
2616,2482,Nasir Rao,57,15,1,7,1
2617,2482,Devraj Pujari,18,1,1,8,1
2618,2483,Dinesh,24,14,2,5,1
2619,2484,Pallavi,26,13,1,1,2
2620,2484,Praveen Rai,18,5,1,2,1
2621,2485,Lokesh Poojari,59,10,1,1,1
2622,2486,Chaitra Gowda,37,5,1,4,2
2623,2487,Rajeshwari Yadav,41,15,1,7,2
2624,2488,Renuka Pillai,18,4,1,7,2
2625,2489,Venkatesh Iyer,42,12,1,1,1
2626,2490,Javed Pillai,47,7,1,3,1
2627,2491,Chaitra Patil,34,16,1,2,2
2628,2492,Ganesh Kumar,37,12,2,1,1
2629,2493,Ganesh Naik,55,9,1,8,1
2630,2494,Netravathi,54,5,1,2,2
2631,2495,Rafiq Naik,22,3,1,5,1
2632,2496,Nagaraj Bhat,41,6,1,8,1
2633,2497,Vanaja Yadav,28,17,1,1,2
2634,2498,Yashoda Poojari,57,16,1,1,2
2635,2499,Anitha Pujari,25,7,1,7,2
2636,2500,Krishna Naidu,48,9,1,1,1
2637,2501,Shivakumar Patil,69,5,1,7,1
2638,2502,Iqbal,40,6,1,7,1
